id	sku	code	pricemod	weightmod	description	offering	backorder	notstocked	tabletype
1950	HJ6442	PWS			@Periwinkle Small			1	SizeColor
1951	HJ6442	PWM			@Periwinkle Medium			1	SizeColor
1952	HJ6442	PWL			@Periwinkle Large			1	SizeColor
1953	HJ6442	PWXL			@Periwinkle XL			1	SizeColor
1954	HJ6442	VNS			@Vanilla Small			1	SizeColor
1955	HJ6442	VNM			@Vanilla Medium			1	SizeColor
1956	HJ6442	VNL			@Vanilla Large			1	SizeColor
1957	HJ6442	VNXL			@Vanilla XL			1	SizeColor
1958	HJ4632	M			@Medium			0	Size
1959	HJ4632	L			@Large			0	Size
1960	HJ4632	XL			@XL			0	Size
1961	HJ4632	2X	3		@XXL (add $3)			0	Size
1962	HJ4622	M			@Medium			0	Size
1963	HJ4622	L			@Large			0	Size
1964	HJ4622	XL			@XL			0	Size
1965	HJ4622	2X	2		@XXL (add $2)			0	Size
1966	HJ6452	BLS			@Black small			0	SizeColor
1967	HJ6452	BLM			@Black medium			0	SizeColor
1968	HJ6452	BLL			@Black large			1	SizeColor
1969	HJ6452	BLXL			@Black XL			1	SizeColor
1970	HJ6452	CHS			@Chocolate small			0	SizeColor
1971	HJ6452	CHM			@Chocolate medium			0	SizeColor
1972	HJ6452	CHL			@Chocolate large			0	SizeColor
1973	HJ6452	CHXL			@Chocolate XL			1	SizeColor
1974	HJ6452	CRS			@Coral small			0	SizeColor
1975	HJ6452	CRM			@Coral medium			0	SizeColor
1976	HJ6452	CRL			@Coral large			0	SizeColor
1977	HJ6452	CRXL			@Coral XL			1	SizeColor
1978	HJ6452	WHS			@White small			0	SizeColor
1979	HJ6452	WHM			@White medium			0	SizeColor
1980	HJ6452	WHL			@White large			0	SizeColor
1981	HJ6452	WHXL			@White XL			0	SizeColor
1982	HJ5512	060			@Size 6			1	Size
1983	HJ5512	070			@Size 7			0	Size
1984	HJ5512	080			@Size 8			0	Size
1985	HJ5512	090			@Size 9			0	Size
1986	HJ5512	100			@Size 10			0	Size
1987	HJ7551	S			@Small			0	Size
1988	HJ7551	M			@Medium			1	Size
1989	HJ7551	L			@Large			1	Size
1990	HJ7551	XL			@XL			1	Size
1991	HJ7551	2X	5		@XXL (add $5)			1	Size
1992	HJ7551	3X	5		@3X (add $5)			0	Size
1993	HJ7361S	M			@Medium			0	Size
1994	HJ7361S	L			@Large			1	Size
1995	HJ7361S	XL			@XL			1	Size
1996	HJ7361S	2X	2		@2X (add $2)			1	Size
1997	HJ7361T	M			@Medium			1	Size
1998	HJ7361T	L			@Large			1	Size
1999	HJ7361T	XL			@XL			1	Size
2000	HJ7361T	2X	2		@2X (add $2)			1	Size
2001	HJ7331D	2T			@2T			1	Size
2002	HJ7331D	4T			@4T			1	Size
2003	HJ7331N	6			@6 months			1	Size
2004	HJ7331N	12			@12 months			1	Size
2005	HJ7331N	18			@18 months			1	Size
2006	HJ7331N	24			@24 months			1	Size
2007	HJ7331W	2T			@2T			1	Size
2008	HJ7331W	4T			@4T			0	Size
2009	HJ7341D	2T			@2T			1	Size
2010	HJ7341D	4T			@4T			1	Size
2011	HJ7341N	6			@6 months			1	Size
2012	HJ7341N	12			@12 months			1	Size
2013	HJ7341N	18			@18 months			1	Size
2014	HJ7341N	24			@24 months			1	Size
2015	HJ7341W	2T			@2T			1	Size
2016	HJ7341W	4T			@4T			1	Size
2017	HJ5752	BB			@Big Bird			0	CharacterName
2018	HJ5752	CM			@Cookie Monster			0	CharacterName
2019	HJ5752	EL			@Elmo			0	CharacterName
2020	HJ5752	GR			@Grover			0	CharacterName
2021	HJ7261S	M			@Medium			0	Size
2022	HJ7261S	L			@Large			1	Size
2023	HJ7261S	XL			@XL			1	Size
2024	HJ7261S	2X	2		@2X (add $2)			1	Size
2025	HJ7261T	M			@Medium			1	Size
2026	HJ7261T	L			@Large			1	Size
2027	HJ7261T	XL			@XL			1	Size
2028	HJ7261T	2X	2		@2X (add $2)			1	Size
2029	HJ7291S	M			@Medium			0	Size
2030	HJ7291S	L			@Large			0	Size
2031	HJ7291S	XL			@XL			0	Size
2032	HG3411T	2X			@2X			1	Size
2033	HJ7291T	M			@Medium			0	Size
2034	HJ7291T	L			@Large			0	Size
2035	HJ7291T	XL			@XL			0	Size
2036	HK1472	1X			@1X			0	Size
2037	HJ7391S	M			@Medium			0	Size
2038	HJ7391S	L			@Large			0	Size
2039	HJ7391S	XL			@XL			0	Size
2040	HJ7391S	2X	2		@2X (add $2)			0	Size
2041	HJ7391T	M			@Medium			0	Size
2042	HJ7391T	L			@Large			0	Size
2043	HJ7391T	XL			@XL			0	Size
2044	HJ7391T	2X	2		@2X (add $2)			0	Size
2045	HJ7311S	M			@Medium			0	Size
2046	HJ7311S	L			@Large			0	Size
2047	HJ7311S	XL			@XL			0	Size
2048	HJ7311S	2X	2		@2X (add $2)			0	Size
2049	HJ7311T	M			@Medium			1	Size
2050	HJ7311T	L			@Large			0	Size
2051	HJ7311T	XL			@XL			1	Size
2052	HJ7311T	2X	2		@2X (add $2)			1	Size
2053	HJ7212S	M			@Medium			1	Size
2054	HJ7212S	L			@Large			1	Size
2055	HJ7212S	XL			@XL			1	Size
2056	HJ7212S	2X	2		@2X (add $2)			0	Size
2057	HJ7212T	M			@Medium			1	Size
2058	HJ7212T	L			@Large			1	Size
2059	HJ7212T	XL			@XL			1	Size
2060	HJ7212T	2X	2		@2X (add $2)			0	Size
2061	HJ7442	S			@Small			0	Size
2062	HJ7442	M			@Medium			1	Size
2063	HJ7442	L			@Large			1	Size
2064	HJ7442	XL			@XL			1	Size
2065	HJ6202	060BR			@Size 6 Brown			0	SizeColor
2066	HJ6202	060NY			@Size 6 Navy			0	SizeColor
2067	HJ6202	065BR			@Size 6.5 Brown			0	SizeColor
2068	HJ6202	065NY			@Size 6.5 Navy			0	SizeColor
2069	HJ6202	070BR			@Size 7 Brown			0	SizeColor
2070	HJ6202	070NY			@Size 7 Navy			0	SizeColor
2071	HJ6202	075BR			@Size 7.5 Brown			0	SizeColor
2072	HJ6202	075NY			@Size 7.5 Navy			0	SizeColor
2073	HJ6202	080BR			@Size 8 Brown			0	SizeColor
2074	HJ6202	080NY			@Size 8 Navy			0	SizeColor
2075	HJ6202	085BR			@Size 8.5 Brown			0	SizeColor
2076	HJ6202	085NY			@Size 8.5 Navy			0	SizeColor
2077	HJ6202	090BR			@Size 9 Brown			0	SizeColor
2078	HJ6202	090NY			@Size 9 Navy			0	SizeColor
2079	HJ6202	095BR			@Size 9.5 Brown			0	SizeColor
2080	HJ6202	095NY			@Size 9.5 Navy			0	SizeColor
2081	HJ6202	100BR			@Size 10 Brown			0	SizeColor
2082	HJ6202	100NY			@Size 10 Navy			0	SizeColor
2083	HJ6202	110BR			@Size 11 Brown			0	SizeColor
2084	HJ6202	110NY			@Size 11 Navy			0	SizeColor
2085	HJ7241S	M			@Medium			1	Size
2086	HJ7241S	L			@Large			1	Size
2087	HJ7241S	XL			@XL			1	Size
2088	HJ7241S	2X	2		@2X (add $2)			1	Size
2089	HJ7241T	M			@Medium			1	Size
2090	HJ7241T	L			@Large			1	Size
2091	HJ7241T	XL			@XL			1	Size
2092	HJ7241T	2X	2		@2X (add $2)			1	Size
2093	HJ7271S	M			@Medium			0	Size
2094	HJ7271S	L			@Large			0	Size
2095	HJ7271S	XL			@XL			0	Size
2096	HJ7271S	2X	2		@2X (add $2)			0	Size
2097	HJ7271T	M			@Medium			0	Size
2098	HJ7271T	L			@Large			0	Size
2099	HJ7271T	XL			@XL			0	Size
2100	HJ7271T	2X	2		@2X (add $2)			0	Size
2101	HJ7281S	M			@Medium			0	Size
2102	HJ7281S	L			@Large			0	Size
2103	HJ7281S	XL			@XL			0	Size
2104	HJ7281S	2X	2		@2X (add $2)			0	Size
2105	HJ7281T	M			@Medium			0	Size
2106	HJ7281T	L			@Large			0	Size
2107	HJ7281T	XL			@XL			0	Size
2108	HJ7281T	2X	2		@2X (add $2)			0	Size
2109	HJ6502	S			@Small			1	Size
2110	HJ6502	M			@Medium			0	Size
2111	HJ6502	L			@Large			0	Size
2112	HJ6502	XL			@XL			0	Size
2113	HJ6502	2X			@XXL			0	Size
2114	HJ7471L	M			@Medium			0	Size
2115	HJ7571L	M			@Medium			0	Size
2116	HJ7581L	M			@Medium			0	Size
2117	HJ7471L	L			@Large			0	Size
2118	HJ7571L	L			@Large			0	Size
2119	HJ7581L	L			@Large			0	Size
2120	HJ7471L	XL			@XL			0	Size
2121	HJ7571L	XL			@XL			0	Size
2122	HJ7581L	XL			@XL			0	Size
2123	HJ7471L	2X	2		@XXL (add $2)			0	Size
2124	HJ7571L	2X	2		@XXL (add $2)			0	Size
2125	HJ7581L	2X	2		@XXL (add $2)			0	Size
2126	HJ7258S	M			@Medium			0	Size
2127	HJ7258S	L			@Large			0	Size
2128	HJ7258S	XL			@XL			0	Size
2129	HJ7258S	2X	2		@2X (add $2)			0	Size
2130	HJ7258L	M			@Medium			0	Size
2131	HJ7258L	L			@Large			0	Size
2132	HJ7258L	XL			@XL			0	Size
2133	HJ7258L	2X	2		@2X (add $2)			0	Size
2134	HJ7258T	M			@Medium			0	Size
2135	HJ7258T	L			@Large			0	Size
2136	HJ7258T	XL			@XL			0	Size
2137	HJ7258T	2X	2		@2X (add $2)			0	Size
2138	HJ7258C	S			@Small			0	Size
2139	HJ7258C	M			@Medium			0	Size
2140	HJ7258C	L			@Large			0	Size
2141	HJ7258K	S			@Small			0	Size
2142	HJ7258K	M			@Medium			0	Size
2143	HJ7258K	L			@Large			0	Size
2144	HJ7258D	2T			@2T			0	Size
2145	HJ7258D	4T			@4T			0	Size
2146	HJ7258N	2T			@2T			0	Size
2147	HJ7258N	4T			@4T			0	Size
2148	HJ7258V	6			@6 month			0	Size
2149	HJ7258V	12			@12 month			0	Size
2150	HJ7258V	18			@18 month			0	Size
2151	HJ7258V	24			@24 month			0	Size
2152	HJ7378S	M			@Medium			0	Size
2153	HJ7378S	L			@Large			0	Size
2154	HJ7378S	XL			@XL			0	Size
2155	HJ7378S	2X	2		@2X (add $2)			0	Size
2156	HJ7378L	M			@Medium			0	Size
2157	HJ7378L	L			@Large			0	Size
2158	HJ7378L	XL			@XL			0	Size
2159	HJ7378L	2X	2		@2X (add $2)			0	Size
2160	HJ7378T	M			@Medium			0	Size
2161	HJ7378T	L			@Large			0	Size
2162	HJ7378T	XL			@XL			0	Size
2163	HJ7378T	2X	2		@2X (add $2)			0	Size
2164	HJ7378C	S			@Small			0	Size
2165	HJ7378C	M			@Medium			0	Size
2166	HJ7378C	L			@Large			0	Size
2167	HJ7378K	S			@Small			0	Size
2168	HJ7378K	M			@Medium			0	Size
2169	HJ7378K	L			@Large			0	Size
2170	HJ7378D	2T			@2T			0	Size
2171	HJ7378D	4T			@4T			0	Size
2172	HJ7378N	2T			@2T			0	Size
2173	HJ7378N	4T			@4T			0	Size
2174	HJ7378V	6			@6 month			0	Size
2175	HJ7378V	12			@12 month			0	Size
2176	HJ7378V	18			@18 month			0	Size
2177	HJ7378V	24			@24 month			0	Size
2178	HJ7388S	M			@Medium			0	Size
2179	HJ7388S	L			@Large			0	Size
2180	HJ7388S	XL			@XL			0	Size
2181	HJ7388S	2X	2		@2X (add $2)			0	Size
2182	HJ7388L	M			@Medium			0	Size
2183	HJ7388L	L			@Large			0	Size
2184	HJ7388L	XL			@XL			0	Size
2185	HJ7388L	2X	2		@2X (add $2)			0	Size
2186	HJ7388T	M			@Medium			0	Size
2187	HJ7388T	L			@Large			0	Size
2188	HJ7388T	XL			@XL			0	Size
2189	HJ7388T	2X	2		@2X (add $2)			0	Size
2190	HJ7388C	S			@Small			0	Size
2191	HJ7388C	M			@Medium			0	Size
2192	HJ7388C	L			@Large			0	Size
2193	HJ7388K	S			@Small			0	Size
2194	HJ7388K	M			@Medium			0	Size
2195	HJ7388K	L			@Large			0	Size
2196	HJ7388D	2T			@2T			0	Size
2197	HJ7388D	4T			@4T			0	Size
2198	HJ7388N	2T			@2T			0	Size
2199	HJ7388N	4T			@4T			0	Size
2200	HJ7388V	6			@6 month			0	Size
2201	HJ7388V	12			@12 month			0	Size
2202	HJ7388V	18			@18 month			0	Size
2203	HJ7388V	24			@24 month			0	Size
2204	HJ7418S	M			@Medium			0	Size
2205	HJ7418S	L			@Large			0	Size
2206	HJ7418S	XL			@XL			0	Size
2207	HJ7418S	2X	2		@2X (add $2)			0	Size
2208	HJ7418L	M			@Medium			0	Size
2209	HJ7418L	L			@Large			0	Size
2210	HJ7418L	XL			@XL			0	Size
2211	HJ7418L	2X	2		@2X (add $2)			0	Size
2212	HJ7418T	M			@Medium			0	Size
2213	HJ7418T	L			@Large			0	Size
2214	HJ7418T	XL			@XL			0	Size
2215	HJ7418T	2X	2		@2X (add $2)			0	Size
2216	HJ7418C	S			@Small			0	Size
2217	HJ7418C	M			@Medium			0	Size
2218	HJ7418C	L			@Large			0	Size
2219	HJ7418K	S			@Small			0	Size
2220	HJ7418K	M			@Medium			0	Size
2221	HJ7418K	L			@Large			0	Size
2222	HJ7418D	2T			@2T			0	Size
2223	HJ7418D	4T			@4T			0	Size
2224	HJ7418N	2T			@2T			0	Size
2225	HJ7418N	4T			@4T			0	Size
2226	HJ7418V	6			@6 month			0	Size
2227	HJ7418V	12			@12 month			0	Size
2228	HJ7418V	18			@18 month			0	Size
2229	HJ7418V	24			@24 month			0	Size
2230	HJ5682T	S	0		@Small			0	Size
2231	HJ5682T	M	0		@Medium			0	Size
2232	HJ5682T	L	0		@Large			0	Size
2233	HJ5682T	XL	0		@XL			1	Size
2234	HJ5682T	2X	2		@2X (add $2)			1	Size
2235	HJ5682H	S	0		@Small			0	Size
2236	HJ5682H	M	0		@Medium			1	Size
2237	HJ5682H	L	0		@Large			0	Size
2238	HJ5682H	XL	0		@XL			0	Size
2239	HJ5682H	2X	5		@2X (add $5)			0	Size
2240	HJ6222	AM	0		@Amethyst			0	Color
2241	HJ6222	BA	0		@Blue Agate			0	Color
2242	HJ6222	BO	0		@Black Onyx			0	Color
2243	HJ5772L	AA			@A			1	Letter
2244	HJ5772L	BB			@B			1	Letter
2245	HJ5772L	CC			@C			1	Letter
2246	HJ5772L	DD			@D			1	Letter
2247	HJ5772L	EE			@E			1	Letter
2248	HJ5772L	FF			@F			1	Letter
2249	HJ5772L	GG			@G			1	Letter
2250	HJ5772L	HH			@H			1	Letter
2251	HJ5772L	II			@I			1	Letter
2252	HJ5772L	JJ			@J			1	Letter
2253	HJ5772L	KK			@K			1	Letter
2254	HJ5772L	LL			@L			1	Letter
2255	HJ5772L	MM			@M			1	Letter
2256	HJ5772L	NN			@N			1	Letter
2257	HJ5772L	OO			@O			1	Letter
2258	HJ5772L	PP			@P			1	Letter
2259	HJ5772L	QQ			@Q			1	Letter
2260	HJ5772L	RR			@R			1	Letter
2261	HJ5772L	SS			@S			1	Letter
2262	HJ5772L	TT			@T			1	Letter
2263	HJ5772L	UU			@U			1	Letter
2264	HJ5772L	VV			@V			1	Letter
2265	HJ5772L	WW			@W			1	Letter
2266	HJ5772L	XX			@X			1	Letter
2267	HJ5772L	YY			@Y			1	Letter
2268	HJ5772L	ZZ			@Z			1	Letter
2269	HJ5772S	AA			@A			1	Letter
2270	HJ5772S	BB			@B			1	Letter
2271	HJ5772S	CC			@C			1	Letter
2272	HJ5772S	DD			@D			1	Letter
2273	HJ5772S	EE			@E			1	Letter
2274	HJ5772S	FF			@F			1	Letter
2275	HJ5772S	GG			@G			1	Letter
2276	HJ5772S	HH			@H			1	Letter
2277	HJ5772S	II			@I			1	Letter
2278	HJ5772S	JJ			@J			1	Letter
2279	HJ5772S	KK			@K			1	Letter
2280	HJ5772S	LL			@L			1	Letter
2281	HJ5772S	MM			@M			1	Letter
2282	HJ5772S	NN			@N			1	Letter
2283	HJ5772S	OO			@O			1	Letter
2284	HJ5772S	PP			@P			1	Letter
2285	HJ5772S	QQ			@Q			1	Letter
2286	HJ5772S	RR			@R			1	Letter
2287	HJ5772S	SS			@S			1	Letter
2288	HJ5772S	TT			@T			1	Letter
2289	HJ5772S	UU			@U			1	Letter
2290	HJ5772S	VV			@V			1	Letter
2291	HJ5772S	WW			@W			1	Letter
2292	HJ5772S	XX			@X			1	Letter
2293	HJ5772S	YY			@Y			1	Letter
2294	HJ5772S	ZZ			@Z			1	Letter
2295	HJ5782	AA			@A			1	Letter
2296	HJ5782	BB			@B			1	Letter
2297	HJ5782	CC			@C			1	Letter
2298	HJ5782	DD			@D			1	Letter
2299	HJ5782	EE			@E			1	Letter
2300	HJ5782	FF			@F			1	Letter
2301	HJ5782	GG			@G			1	Letter
2302	HJ5782	HH			@H			1	Letter
2303	HJ5782	II			@I			1	Letter
2304	HJ5782	JJ			@J			1	Letter
2305	HJ5782	KK			@K			1	Letter
2306	HJ5782	LL			@L			1	Letter
2307	HJ5782	MM			@M			1	Letter
2308	HJ5782	NN			@N			1	Letter
2309	HJ5782	OO			@O			1	Letter
2310	HJ5782	PP			@P			1	Letter
2311	HJ5782	QQ			@Q			1	Letter
2312	HJ5782	RR			@R			1	Letter
2313	HJ5782	SS			@S			1	Letter
2314	HJ5782	TT			@T			1	Letter
2315	HJ5782	UU			@U			1	Letter
2316	HJ5782	VV			@V			1	Letter
2317	HJ5782	WW			@W			1	Letter
2318	HJ5782	XX			@X			1	Letter
2319	HJ5782	YY			@Y			1	Letter
2320	HJ5782	ZZ			@Z			1	Letter
2321	HJ7992	SM	0		@Small/Medium			0	Size
2322	HJ7992	ML	0		@Medium/Large			0	Size
2323	HJ8002	SM	0		@Small/Medium			0	Size
2324	HJ8002	ML	0		@Medium/Large			0	Size
2325	HJ8012	SM	0		@Small/Medium			0	Size
2326	HJ8012	ML	0		@Medium/Large			0	Size
2327	BBLKS9	M			@Medium			0	Size
2328	BBLKS9	L			@Large			0	Size
2329	BBLKS9	XL			@XL			0	Size
2330	BBLKS9	2X	2		@2X (add $2)			0	Size
2331	BBLKLS	M			@Medium			0	Size
2332	BBLKLS	L			@Large			0	Size
2333	BBLKLS	XL			@XL			0	Size
2334	BBLKLS	2X	2		@2X (add $2)			0	Size
2335	BBLKTE	M			@Medium			0	Size
2336	BBLKTE	L			@Large			0	Size
2337	BBLKTE	XL			@XL			0	Size
2338	BBLKTE	2X	2		@2X (add $2)			0	Size
2339	BBLKPH	M			@Medium			0	Size
2340	BBLKPH	L			@Large			0	Size
2341	BBLKPH	XL			@XL			0	Size
2342	BBLKPH	2X	2		@2X (add $2)			0	Size
2343	BBLDTE	S			@Small			0	Size
2344	BBLDTE	M			@Medium			0	Size
2345	BBLDTE	L			@Large			0	Size
2346	BBLDTE	XL			@XL			0	Size
2347	BBLDTE	2X	2		@2X (add $2)			0	Size
2348	BBLDLS	S			@Small			0	Size
2349	BBLDLS	M			@Medium			0	Size
2350	BBLDLS	L			@Large			0	Size
2351	BBLDLS	XL			@XL			0	Size
2352	BBLDLS	2X	2		@2X (add $2)			0	Size
2353	BBLKCS	S			@Small			0	Size
2354	BBLKCS	M			@Medium			0	Size
2355	BBLKCS	L			@Large			0	Size
2356	BBLKCT	S			@Small			0	Size
2357	BBLKCT	M			@Medium			0	Size
2358	BBLKCT	L			@Large			0	Size
2359	BBLKSD	2T			@2T			0	Size
2360	BBLKSD	4T			@4T			0	Size
2361	BBLKTD	2T			@2T			0	Size
2362	BBLKTD	4T			@4T			0	Size
2363	BBLKCR	6			@6 month			0	Size
2364	BBLKCR	12			@12 month			0	Size
2365	BBLKCR	18			@18 month			0	Size
2366	BBLKCR	24			@24 month			0	Size
2367	BGRYS9	L			@Large			0	Size
2368	BGRYS9	XL			@XL			0	Size
2369	BGRYS9	2X	2		@2X (add $2)			0	Size
2370	BGRYL	M			@Medium			0	Size
2371	BGRYL	L			@Large			0	Size
2372	BGRYL	XL			@XL			0	Size
2373	BGRYL	2X	2		@2X (add $2)			0	Size
2374	BGRYTE	M			@Medium			0	Size
2375	BGRYTE	L			@Large			0	Size
2376	BGRYTE	XL			@XL			0	Size
2377	BGRYTE	2X	2		@2X (add $2)			0	Size
2378	BGRYC	S			@Small			0	Size
2379	BGRYC	M			@Medium			0	Size
2380	BGRYC	L			@Large			0	Size
2381	BGRYK	S			@Small			0	Size
2382	BGRYK	M			@Medium			0	Size
2383	BGRYK	L			@Large			0	Size
2384	BGRYSD	2T			@2T			0	Size
2385	BGRYSD	4T			@4T			0	Size
2386	BGRYTD	2T			@2T			0	Size
2387	BGRYTD	4T			@4T			0	Size
2388	BGRY	6			@6 month			0	Size
2389	BGRY	12			@12 month			0	Size
2390	BGRY	18			@18 month			0	Size
2391	BGRY	24			@24 month			0	Size
2392	AV7022S	M			@Medium			0	Size
2393	AV7022S	L			@Large			0	Size
2394	AV7022S	XL			@XL			0	Size
2395	AV7022S	2X			@2X			0	Size
2396	AV7022T	M			@Medium			0	Size
2397	AV7022T	L			@Large			0	Size
2398	AV7022T	XL			@XL			0	Size
2399	AV7022T	2X			@2X			0	Size
2400	HJ9422	S			@Small			1	Size
2401	HJ9422	M			@Medium			0	Size
2402	HJ9422	L			@Large			0	Size
2403	HJ9422	XL			@XL			0	Size
2404	HF5262	S			@Small			1	Size
2405	HF5262	L	43		@Large (add $43)			1	Size
2406	HK1542	BES			@Indigo Small			0	SizeColor
2407	HK1542	BEM			@Indigo Medium			0	SizeColor
2408	HK1542	BEL			@Indigo Large			0	SizeColor
2409	HK1542	BEXL			@Indigo XL			0	SizeColor
2410	HK1542	BE1X	10		@Indigo 1X (add $10)			1	SizeColor
2411	HK1542	FLS			@Flax Small			1	SizeColor
2412	HK1542	FLM			@Flax Medium			0	SizeColor
2413	HK1542	FLL			@Flax Large			0	SizeColor
2414	HK1542	FLXL			@Flax XL			0	SizeColor
2415	HK1542	FL1X	10		@Flax 1X (add $10)			0	SizeColor
2416	HK1542	GTS			@Green Tea Small			0	SizeColor
2417	HK1542	GTM			@Green Tea Medium			0	SizeColor
2418	HK1542	GTL			@Green Tea Large			0	SizeColor
2419	HK1542	GTXL			@Green Tea XL			1	SizeColor
2420	HK1542	GT1X	10		@Green Tea 1X (add $10)			1	SizeColor
2421	HK1432	S			@Small			0	Size
2422	HK1432	M			@Medium			0	Size
2423	HK1432	L			@Large			0	Size
2424	HK1432	XL			@XL			0	Size
2425	HK1472	2X			@2X			0	Size
2426	HK1472	3X			@3X			0	Size
2427	HK1482	1X			@1X			0	Size
2428	HK1442	S			@Small			1	Size
2429	HK1442	M			@Medium			1	Size
2430	HK1442	L			@Large			1	Size
2431	HK1442	XL			@XL			1	Size
2432	HK1482	2X			@2X			0	Size
2433	HK1482	3X			@3X			0	Size
2434	HK1432	1X			@1X			1	Size
2435	HK2474	S			@Small			0	Size
2436	HK2474	M			@Medium			0	Size
2437	HK2474	L			@Large			0	Size
2438	HK2474	XL			@XL			1	Size
2439	HK2474	2X			@XXL			1	Size
2440	HK1752	LO			@Love			0	Sentiment
2441	HK1752	PC			@Peace			0	Sentiment
2442	HK2554	JAN			@January (Garnet)			0	BirthMonth
2443	HK2554	FEB			@February (Amethyst)			0	BirthMonth
2444	HK2554	MAR			@March (Aquamarine)			0	BirthMonth
2445	HK2554	APR			@April (Cubic Zircon)			0	BirthMonth
2446	HK2554	MAY			@May (Emerald)			0	BirthMonth
2447	HK2554	JUN			@June (Pearl)			0	BirthMonth
2448	HK2554	JUL			@July (Ruby)			0	BirthMonth
2449	HK2554	AUG			@August (Peridot)			0	BirthMonth
2450	HK2554	SEP			@September (Blue Sapphire)			0	BirthMonth
2451	HK2554	OCT			@October (Pink Tourmaline)			0	BirthMonth
2452	HK2554	NOV			@November (Citrine)			0	BirthMonth
2453	HK2554	DEC			@December (Blue Topaz)			0	BirthMonth
2454	HK2644	16INCH			@16 inch			0	Size
2455	HK2644	18INCH	2		@18 inch (add $2)		4/02	0	Size
2456	HK1582	FLS			@Flax Small			1	SizeColor
2457	HK1582	FLM			@Flax Medium			0	SizeColor
2458	HK1582	FLL			@Flax Large			0	SizeColor
2459	HK1582	FLXL			@Flax XL			1	SizeColor
2460	HK1582	FL1X	5		@Flax 1X (add $5)			1	SizeColor
2461	HK1582	FL2X	5		@Flax 2X (add $5)			1	SizeColor
2462	HK1582	SLS			@Silver Small			1	SizeColor
2463	HK1582	SLM			@Silver Medium			1	SizeColor
2464	HK1582	SLL			@Silver Large			0	SizeColor
2465	HK1582	SLXL			@Silver XL			1	SizeColor
2466	HK1582	SL1X	5		@Silver 1X (add $5)			1	SizeColor
2467	HK1582	SL2X	5		@Silver 2X (add $5)			1	SizeColor
2468	HJ8892	LS			@Small			0	Size
2469	HJ8892	LM			@Medium			0	Size
2470	HJ8892	LL			@Large			0	Size
2471	HJ8892	LXL			@XL			0	Size
2472	HJ8892	L2X			@2X			0	Size
2473	HJ7865	S			@Small			0	Size
2474	HJ7865	M			@Medium			0	Size
2475	HJ7865	L			@Large			0	Size
2476	HJ7865	XL			@XL			1	Size
2477	HJ7764	BU			@Blue			0	Color
2478	HJ7764	OR			@Orange			0	Color
2479	HJ9432	S			@Small			0	Size
2480	HJ9432	M			@Medium			0	Size
2481	HJ9432	L			@Large			0	Size
2482	HJ9432	XL			@XL			0	Size
2483	HK1042	ST			@Standard			0	Size
2484	HK1042	L	10		@Large (add $10)			0	Size
2485	HK2564	JAN			@January (Garnet)			0	BirthMonth
2486	HK2564	FEB			@February (Amethyst)			1	BirthMonth
2487	HK2564	MAR			@March (Aquamarine)			1	BirthMonth
2488	HK2564	APR			@April (Cubic Zircon)			0	BirthMonth
2489	HK2564	MAY			@May (Emerald)			0	BirthMonth
2490	HK2564	JUN			@June (Pearl)			0	BirthMonth
2491	HK2564	JUL			@July (Ruby)			1	BirthMonth
2492	HK2564	AUG			@August (Peridot)			0	BirthMonth
2493	HK2564	SEP			@September (Blue Sapphire)			1	BirthMonth
2494	HK2564	OCT			@October (Pink Tourmaline)			0	BirthMonth
2495	HK2564	NOV			@November (Citrine)			1	BirthMonth
2496	HK2564	DEC			@December (Blue Topaz)			0	BirthMonth
2497	HK1692	AE			@Amethyst			0	Color
2498	HK1692	OX			@Black Onyx			0	Color
2499	HK1692	RQ			@Rose Quartz			0	Color
2500	HK1692	TQ			@Turquoise			0	Color
2501	HK1452	S			@Small			0	Size
2502	HK1452	M			@Medium			0	Size
2503	HK1452	L			@Large			0	Size
2504	HK1452	XL			@XL			1	Size
2505	HK1452	1X			@1X			1	Size
2506	HK1452	2X			@XXL			1	Size
2507	HK1452	3X			@3X			1	Size
2508	HK1462	S			@Small			0	Size
2509	HK1462	M			@Medium			1	Size
2510	HK1462	L			@Large			1	Size
2511	HK1462	XL			@XL			1	Size
2512	HK1462	1X			@1X			1	Size
2513	HK1462	2X			@XXL			1	Size
2514	HK1462	3X			@3X			1	Size
2515	HK2524	JAN6			@January Size 6			1	MonthSize
2516	HK2524	FEB6			@February Size 6			1	MonthSize
2517	HK2524	MAR6			@March Size 6			1	MonthSize
2518	HK2524	APR6			@April Size 6			1	MonthSize
2519	HK2524	MAY6			@May Size 6			1	MonthSize
2520	HK2524	JUN6			@June Size 6			1	MonthSize
2521	HK2524	JUL6			@July Size 6			1	MonthSize
2522	HK2524	AUG6			@August Size 6			1	MonthSize
2523	HK2524	SEP6			@September Size 6			1	MonthSize
2524	HK2524	OCT6			@October Size 6			1	MonthSize
2525	HK2524	NOV6			@November Size 6			1	MonthSize
2526	HK2524	DEC6			@December Size 6			1	MonthSize
2527	HK2524	JAN7			@January Size 7			1	MonthSize
2528	HK2524	FEB7			@February Size 7			1	MonthSize
2529	HK2524	MAR7			@March Size 7			1	MonthSize
2530	HK2524	APR7			@April Size 7			0	MonthSize
2531	HK2524	MAY7			@May Size 7			1	MonthSize
2532	HK2524	JUN7			@June Size 7			0	MonthSize
